log_file,date,compute_system,file_system,application,shared_or_fpp,read_or_write,md5
crusher_hacc_io_write_id1207992_8-24-73692-11906317654196076293_2.darshan,2017-08-24,mira,mira-fs1,hacc_io_write,fpp,write,57abd297fd65272ce2bfa736c876ea88
crusher_vpicio_uni_id1207992_8-24-73794-505614143315112237_1.darshan,2017-08-24,mira,mira-fs1,vpicio_uni,shared,write,8834548cb0f7ac3fd959f3a74a8a7c74
crusher_ior_id1207992_8-24-73912-6957429237289818504_1.darshan,2017-08-24,mira,mira-fs1,ior,shared,read,cf97134bb3e8de8f7432fd26216af973
crusher_ior_id1207992_8-24-74100-9965550055596348383_2.darshan,2017-08-24,mira,mira-fs1,ior,fpp,read,e0e9f28e035d4397fdeab04bf3535414
crusher_hacc_io_read_id1207992_8-24-74176-9124733470820448481_2.darshan,2017-08-24,mira,mira-fs1,hacc_io_read,fpp,read,03c8b45f61a791b47a4b6dca27196f5e
crusher_dbscan_read_id1207992_8-24-74325-3127849096616775458_2.darshan,2017-08-24,mira,mira-fs1,dbscan_read,shared,read,bf01c192a23bf91a971c95aa0cb0e3e9
glock_ior_id6518699_8-25-7252-17877036975369488000_1.darshan,2017-08-25,cori,cscratch,ior,shared,write,70cc2b8d909e11cf67133fc6a1fd1b6a
glock_ior_id6518695_8-25-7259-11297403316391667646_2.darshan,2017-08-25,cori,cscratch,ior,shared,write,eef04982db67463ffeab57e32f292ee3
glock_ior_id6518699_8-25-7322-90266585659427257_1.darshan,2017-08-25,cori,cscratch,ior,fpp,write,3c9548c69a18a7edde4d9ba9e20d4d11
glock_ior_id6518695_8-25-7337-14106763991138005511_11.darshan,2017-08-25,cori,cscratch,ior,fpp,write,3316b155bfe801b3da79b40b78e43f37
glock_ior_id6518697_8-25-7395-11230693682298628364_1.darshan,2017-08-25,cori,bb-shared,ior,shared,write,3e0a512f781244b8e8df7c2c809c675b
glock_ior_id6518699_8-25-7404-12726858842877256611_1.darshan,2017-08-25,cori,cscratch,ior,shared,read,7378b05830912d01cb447511ed089576
glock_ior_id6518697_8-25-7433-9223526531804328483_1.darshan,2017-08-25,cori,bb-shared,ior,shared,read,b68a09b9dd3de1cb944f4bc9ea66c9fd
glock_ior_id6518695_8-25-7446-11165491420561204574_2.darshan,2017-08-25,cori,cscratch,ior,shared,read,9c309a68a36a4f251d22b30b76afcef4
glock_hacc_io_write_id6518697_8-25-7466-12778962852282046737_1.darshan,2017-08-25,cori,bb-shared,hacc_io_write,fpp,write,c7ac27f699564eb06eb38fff6f7c4bc5
glock_hacc_io_read_id6518697_8-25-7512-13220467481176308923_1.darshan,2017-08-25,cori,bb-shared,hacc_io_read,fpp,read,82fb5372dbfe8e7eeb4cb3514f6a8def
glock_vpicio_uni_id6518697_8-25-7553-13287685150067409507_1.darshan,2017-08-25,cori,bb-shared,vpicio_uni,shared,write,72bada3128a71b90e3f26fbf7af65c4d
glock_ior_id6518699_8-25-7582-2002362839592517887_1.darshan,2017-08-25,cori,cscratch,ior,fpp,read,6579cd222991701b81bc1bf0518351ce
glock_dbscan_read_id6518697_8-25-7602-2272085612788654688_1.darshan,2017-08-25,cori,bb-shared,dbscan_read,shared,read,17da5e466d4add6b0f975a4682483232
glock_ior_id6518695_8-25-7603-18039204567701973560_8.darshan,2017-08-25,cori,cscratch,ior,fpp,read,e03c3faf113c9f1466a9d3fd38e93e56
glock_ior_id6518698_8-25-7698-13132598309799772597_1.darshan,2017-08-25,cori,bb-private,ior,fpp,write,65e1037c1493f87093c1e193a2f07f07
glock_hacc_io_write_id6518695_8-25-7727-7659959660485716315_10.darshan,2017-08-25,cori,cscratch,hacc_io_write,fpp,write,fb4c60683da267e596413243df3888c2
glock_ior_id6518698_8-25-7739-10462252238340614788_1.darshan,2017-08-25,cori,bb-private,ior,fpp,read,5657c83234cba187fe78c22da7c1483c
glock_vpicio_uni_id6518699_8-25-7770-1968182402795135629_1.darshan,2017-08-25,cori,cscratch,vpicio_uni,shared,write,9353bb4d8c77c4fb9ec4244b0071bb3e
glock_hacc_io_write_id6518698_8-25-7780-8563988566107609962_1.darshan,2017-08-25,cori,bb-private,hacc_io_write,fpp,write,e301811c771319a6039f1caa35c507fb
glock_hacc_io_read_id6518695_8-25-7805-5415818706059258280_9.darshan,2017-08-25,cori,cscratch,hacc_io_read,fpp,read,a956f07f91c30e38b37a21e69471d756
glock_hacc_io_read_id6518698_8-25-7826-2616187291798981085_1.darshan,2017-08-25,cori,bb-private,hacc_io_read,fpp,read,f9a84b751ceef06c7db367fb7480d8fd
glock_vpicio_uni_id6518695_8-25-7900-874083960872518123_2.darshan,2017-08-25,cori,cscratch,vpicio_uni,shared,write,95a6d77134167b12e76a62735277a5d4
glock_dbscan_read_id6518699_8-25-7975-2578212393211534197_1.darshan,2017-08-25,cori,cscratch,dbscan_read,shared,read,c9affd61c1abcbe88779194becf8d204
glock_dbscan_read_id6518695_8-25-8213-4478601980433137418_2.darshan,2017-08-25,cori,cscratch,dbscan_read,shared,read,8a2de0d4e319b83bdd1d84cd0b3222c0
glock_ior_id6518690_8-25-8319-18090965813262942147_2.darshan,2017-08-25,cori,bb-shared,ior,shared,write,8e91178ee27cc8a5a732a93289c7c21f
glock_ior_id6518690_8-25-8423-18010830773518840166_2.darshan,2017-08-25,cori,bb-shared,ior,shared,read,3cd756854cca893e1e99ac035e3df0f0
glock_hacc_io_write_id6518690_8-25-8491-13547743299002981974_9.darshan,2017-08-25,cori,bb-shared,hacc_io_write,fpp,write,d07e62f6799c9e1b3e323ff417764ca0
glock_hacc_io_read_id6518690_8-25-8585-9890542467962626529_7.darshan,2017-08-25,cori,bb-shared,hacc_io_read,fpp,read,c333a25f17520423b1f20c23f7d1fe8a
glock_vpicio_uni_id6518690_8-25-8699-8156873628023360167_2.darshan,2017-08-25,cori,bb-shared,vpicio_uni,shared,write,53520e7921d65bfaebcd9e9c2951b278
glock_dbscan_read_id6518690_8-25-8768-3322155547391992793_2.darshan,2017-08-25,cori,bb-shared,dbscan_read,shared,read,5d42fb17f76a3202ab77aa8c543c6fb8
glock_ior_id6518692_8-25-8895-1492738843654375236_8.darshan,2017-08-25,cori,bb-private,ior,fpp,write,0f49780729b230fcc155d03ac10ebfd4
glock_ior_id6518692_8-25-8967-5912228910197755546_9.darshan,2017-08-25,cori,bb-private,ior,fpp,read,0f39d245df2bc611f2948d5862ebcb22
glock_hacc_io_write_id6518692_8-25-9063-13136571233256477485_9.darshan,2017-08-25,cori,bb-private,hacc_io_write,fpp,write,9b5d47e14142055bb117eadb56a98215
glock_hacc_io_read_id6518692_8-25-9167-489719665520412815_9.darshan,2017-08-25,cori,bb-private,hacc_io_read,fpp,read,97985cb8960bc76cd03e1d3f5078e7e1
glock_ior_id7041631_8-25-9361-8672364134113578473_1.darshan,2017-08-25,edison,scratch1,ior,shared,write,75f09823ca7fa5cccfc9829f606e0242
glock_ior_id7041631_8-25-9415-301187639441711420_2.darshan,2017-08-25,edison,scratch1,ior,fpp,write,3f84ee6f4e6d791beaf00f9564723196
glock_ior_id7041631_8-25-9484-15582335693684674368_1.darshan,2017-08-25,edison,scratch1,ior,shared,read,42afbc97cd5fa07a6ba011af88a78a7e
glock_ior_id7041631_8-25-9788-17648461347075483622_1.darshan,2017-08-25,edison,scratch1,ior,fpp,read,d2a809d9ae1dc0a9009d1b71cc540aae
glock_hacc_io_write_id7041631_8-25-9846-9616295530298153985_2.darshan,2017-08-25,edison,scratch1,hacc_io_write,fpp,write,8da810b4d7bcf6e7c3857fba7a3ad757
glock_hacc_io_read_id7041631_8-25-9921-9737351725730837391_2.darshan,2017-08-25,edison,scratch1,hacc_io_read,fpp,read,fde3c4ae015a857cd770a403cbb99704
glock_vpicio_uni_id7041631_8-25-9984-149415757880943010_1.darshan,2017-08-25,edison,scratch1,vpicio_uni,shared,write,03975e16ded0f6d497e0fd907a5b6c30
glock_dbscan_read_id7041631_8-25-10103-13878190406745482264_7.darshan,2017-08-25,edison,scratch1,dbscan_read,shared,read,0acd9bdc7dc7275804312f5c6100f9a1
glock_ior_id7041632_8-25-10150-12127660987366791805_1.darshan,2017-08-25,edison,scratch2,ior,shared,write,c2414a99605e9e822c815596417c831f
glock_ior_id7041632_8-25-10276-18026611520448587615_1.darshan,2017-08-25,edison,scratch2,ior,fpp,write,475c2166c45a4847272883e7654f6c17
glock_ior_id7041632_8-25-10445-16554479650163123615_1.darshan,2017-08-25,edison,scratch2,ior,shared,read,521e9b2fc2f348430b2e2c2586531672
glock_ior_id7041632_8-25-10718-15869450413491649474_1.darshan,2017-08-25,edison,scratch2,ior,fpp,read,f15f058eb273cb30927ec88d8b870655
glock_hacc_io_write_id7041632_8-25-10785-3060711856362189208_2.darshan,2017-08-25,edison,scratch2,hacc_io_write,fpp,write,7257cd0cec8d5f04f19adfd04499c64d
glock_hacc_io_read_id7041632_8-25-10976-2347472327708974489_1.darshan,2017-08-25,edison,scratch2,hacc_io_read,fpp,read,3843c2966e80672be2653e618b915dfe
glock_vpicio_uni_id7041632_8-25-11043-10007763671504723202_1.darshan,2017-08-25,edison,scratch2,vpicio_uni,shared,write,754ed237cbea3d508a0a935a4cec2ec9
glock_dbscan_read_id7041632_8-25-11530-7599287621042885496_1.darshan,2017-08-25,edison,scratch2,dbscan_read,shared,read,4818eb6e7ef5bca55aacfaeeb51b0313
glock_ior_id7041633_8-25-11552-13930765710840805935_1.darshan,2017-08-25,edison,scratch3,ior,shared,write,f60b608637b23561047062a755020001
glock_ior_id7041633_8-25-11596-3403098651577615696_1.darshan,2017-08-25,edison,scratch3,ior,fpp,write,f1116aa38a9da01fa98c56d9da1d1054
glock_ior_id7041633_8-25-11634-5181841715158842744_1.darshan,2017-08-25,edison,scratch3,ior,shared,read,e25cf4303bf1dae1cc1f20c1c40490e8
glock_ior_id7041633_8-25-11812-8368334333165037955_2.darshan,2017-08-25,edison,scratch3,ior,fpp,read,e7daa48ace02eba43aa851335da9b74c
glock_hacc_io_write_id7041633_8-25-11853-16463077285137122662_1.darshan,2017-08-25,edison,scratch3,hacc_io_write,fpp,write,0f2758e9a1d337c2ab641f9c2c8ef99b
glock_hacc_io_read_id7041633_8-25-11897-11004077986036300251_1.darshan,2017-08-25,edison,scratch3,hacc_io_read,fpp,read,251be176f7377dd009d7a8ca5865a8a7
glock_vpicio_uni_id7041633_8-25-11940-9020598288834573255_1.darshan,2017-08-25,edison,scratch3,vpicio_uni,shared,write,af32276fad1b37fd0db1a47f7c30f198
glock_dbscan_read_id7041633_8-25-12034-4121347940899706692_1.darshan,2017-08-25,edison,scratch3,dbscan_read,shared,read,0d953e63ba2b68ab3414376f7019b6d2
crusher_ior_id1208806_8-25-77230-2842297299344891762_1.darshan,2017-08-25,mira,mira-fs1,ior,shared,write,03f9d9608ae4b8ea7f736801ea213bbd
crusher_ior_id1208806_8-25-77339-7096552620424037497_2.darshan,2017-08-25,mira,mira-fs1,ior,fpp,write,cd57dd216d6bd1f8b98afd76142185ec
crusher_hacc_io_write_id1208806_8-25-77421-13714873627780838098_2.darshan,2017-08-25,mira,mira-fs1,hacc_io_write,fpp,write,bda86777849069b8c691398e6802afc7
crusher_vpicio_uni_id1208806_8-25-77524-5568037879794670152_1.darshan,2017-08-25,mira,mira-fs1,vpicio_uni,shared,write,70e9090c158f512ed22b7549a7980561
crusher_ior_id1208806_8-25-77620-10295729411132512680_1.darshan,2017-08-25,mira,mira-fs1,ior,shared,read,e62babbf7703275253d6a8284f72102e
crusher_ior_id1208806_8-25-77735-4656508938443054278_2.darshan,2017-08-25,mira,mira-fs1,ior,fpp,read,4f155047ed645d99221d66753f1b01ef
crusher_hacc_io_read_id1208806_8-25-77801-12238327512534136999_2.darshan,2017-08-25,mira,mira-fs1,hacc_io_read,fpp,read,6e765b41a62a43bbdb4660d872cac28d
crusher_dbscan_read_id1208806_8-25-77897-16097232613697881919_1.darshan,2017-08-25,mira,mira-fs1,dbscan_read,shared,read,95d88572bb11d49016f481abc48413eb
glock_ior_id6543113_8-26-7245-1457584837580570430_1.darshan,2017-08-26,cori,cscratch,ior,shared,write,74ca0528b345e0d5fedf0e0dba916642
glock_ior_id6543110_8-26-7253-17981229074808524742_2.darshan,2017-08-26,cori,cscratch,ior,shared,write,a6d8f44d3b3beb92641312748500366b
glock_ior_id6543113_8-26-7319-9583460792477296496_1.darshan,2017-08-26,cori,cscratch,ior,fpp,write,14eb06a8ed6f0b483b95b3dd8a95cef6
glock_ior_id6543110_8-26-7350-12052730010511586614_9.darshan,2017-08-26,cori,cscratch,ior,fpp,write,aa8608718c36973b3ea29354c5d78ab1
glock_ior_id6543113_8-26-7414-3921305986655800443_1.darshan,2017-08-26,cori,cscratch,ior,shared,read,1de7fee65a1634a084d2063b1ddc224f
glock_ior_id6543110_8-26-7455-4256931338982573065_2.darshan,2017-08-26,cori,cscratch,ior,shared,read,25705e4dc1a5045096e8832bc05d56b7
glock_ior_id6543111_8-26-7478-7507545544215168828_1.darshan,2017-08-26,cori,bb-shared,ior,shared,write,8afe3c29c5796a7a0f245b5916e9d0ab
glock_ior_id6543111_8-26-7522-6714117277484825136_1.darshan,2017-08-26,cori,bb-shared,ior,shared,read,700e70eb58c3df327eecbde2ce226658
glock_hacc_io_write_id6543111_8-26-7556-13934075158680344539_1.darshan,2017-08-26,cori,bb-shared,hacc_io_write,fpp,write,1d00e9f8715f9b927595ac4065a46ade
glock_hacc_io_read_id6543111_8-26-7602-10281740854252701972_1.darshan,2017-08-26,cori,bb-shared,hacc_io_read,fpp,read,e1d32d4c512b15ed7f1f6ba1a74b07d6
glock_ior_id6543113_8-26-7645-3681915066199592895_6.darshan,2017-08-26,cori,cscratch,ior,fpp,read,916bfda5b279e58fababb3e17afbb518
glock_vpicio_uni_id6543111_8-26-7645-8593489278228585023_1.darshan,2017-08-26,cori,bb-shared,vpicio_uni,shared,write,52cd774e1f30aca795aa931d82800747
glock_ior_id6543110_8-26-7663-9978886496997411412_8.darshan,2017-08-26,cori,cscratch,ior,fpp,read,88971e5ff7c3b1744adfc87ce7f72e4d
glock_dbscan_read_id6543111_8-26-7697-8252048368975147791_1.darshan,2017-08-26,cori,bb-shared,dbscan_read,shared,read,0e0d30c0ca54bec0651a7f06738854a6
glock_ior_id6543112_8-26-7763-9158928078313419394_1.darshan,2017-08-26,cori,bb-private,ior,fpp,write,1b68ee5576f9c47bbe0f851ad40f99a9
glock_hacc_io_write_id6543113_8-26-7774-29663640271856911_1.darshan,2017-08-26,cori,cscratch,hacc_io_write,fpp,write,40648a48819245acc69c5fdbbc11aecb
glock_hacc_io_write_id6543110_8-26-7775-6071491590420086813_10.darshan,2017-08-26,cori,cscratch,hacc_io_write,fpp,write,aac0a9b6d785ca56f3bd1c144c2fc440
glock_ior_id6543112_8-26-7816-5239965437719758305_1.darshan,2017-08-26,cori,bb-private,ior,fpp,read,7a6960820f892357645c1107ca54466d
glock_hacc_io_read_id6543113_8-26-7843-6378686988233992735_1.darshan,2017-08-26,cori,cscratch,hacc_io_read,fpp,read,d8fff2573e1eab0eaa0ce599b915605c
glock_hacc_io_read_id6543110_8-26-7860-4666991342633898111_9.darshan,2017-08-26,cori,cscratch,hacc_io_read,fpp,read,ee54250ccd58855db1009a1455ea5837
glock_hacc_io_write_id6543112_8-26-7867-12278373887833868809_1.darshan,2017-08-26,cori,bb-private,hacc_io_write,fpp,write,06d8e5cae65ce1f2deabda5e13cb89ee
glock_hacc_io_read_id6543112_8-26-7915-17238728425128175312_1.darshan,2017-08-26,cori,bb-private,hacc_io_read,fpp,read,295ba66f817ceb34bedb935139553943
glock_vpicio_uni_id6543113_8-26-7930-4556543642808542040_1.darshan,2017-08-26,cori,cscratch,vpicio_uni,shared,write,79f23d0923f4f50ad53e837553002292
glock_ior_id7055070_8-26-7933-16062971828725180046_1.darshan,2017-08-26,edison,scratch1,ior,shared,write,317d4dd9be1265cb5356c50e530cdf78
glock_vpicio_uni_id6543110_8-26-7951-5385459090714053867_2.darshan,2017-08-26,cori,cscratch,vpicio_uni,shared,write,6e9f586558870580e3afcc588ceb2729
glock_ior_id7055070_8-26-7984-10337991014133669335_1.darshan,2017-08-26,edison,scratch1,ior,fpp,write,abbdf00bf164787aa6efe5db0651ff29
glock_ior_id7055070_8-26-8054-1487480275768482124_1.darshan,2017-08-26,edison,scratch1,ior,shared,read,d6d379842c9b327c0d3eba8adae56941
glock_dbscan_read_id6543113_8-26-8113-12956086389380785202_1.darshan,2017-08-26,cori,cscratch,dbscan_read,shared,read,1ccd2a5e7f98b47cb49e17e1ced002ae
glock_dbscan_read_id6543110_8-26-8274-2927219571627233012_2.darshan,2017-08-26,cori,cscratch,dbscan_read,shared,read,9a20c2dec7ee2fd3d025a7b3e708b434
glock_ior_id7055071_8-26-8287-16347769945958475906_1.darshan,2017-08-26,edison,scratch2,ior,shared,write,d5b21d66511d704d77ced3e233009f00
glock_ior_id7055070_8-26-8300-12197947336576787844_1.darshan,2017-08-26,edison,scratch1,ior,fpp,read,9cd0db4bf608c20d2ac3a6a7ed4a6e18
glock_hacc_io_write_id7055070_8-26-8358-17439975333144763530_2.darshan,2017-08-26,edison,scratch1,hacc_io_write,fpp,write,d54d0a383c874d4475664bfe701e6de9
glock_ior_id7055071_8-26-8423-7836660936939544322_1.darshan,2017-08-26,edison,scratch2,ior,fpp,write,4e60e31d183e8b00e01aa6e88eaa9a3c
glock_ior_id6543106_8-26-8423-18409464041724835082_2.darshan,2017-08-26,cori,bb-shared,ior,shared,write,5e4f230f88ff01ff8766688831c46a0b
glock_hacc_io_read_id7055070_8-26-8431-11716441759043889125_1.darshan,2017-08-26,edison,scratch1,hacc_io_read,fpp,read,0f94a7d618a8fc4502041551f65cf739
glock_vpicio_uni_id7055070_8-26-8492-78715334086033170_1.darshan,2017-08-26,edison,scratch1,vpicio_uni,shared,write,c7f3a8689665c11d5a96d973bb6db713
glock_ior_id6543106_8-26-8536-391993587850039875_2.darshan,2017-08-26,cori,bb-shared,ior,shared,read,09c49c721d8ca0302dbb426e50eacaff
glock_ior_id7055071_8-26-8606-11447819073915176199_1.darshan,2017-08-26,edison,scratch2,ior,shared,read,fbad79135467d4b328bfafc32d7b04b8
glock_hacc_io_write_id6543106_8-26-8606-7440527467950634530_11.darshan,2017-08-26,cori,bb-shared,hacc_io_write,fpp,write,88c3b1ec8c20864fb70d0359d688417f
glock_dbscan_read_id7055070_8-26-8608-7889940360413518371_1.darshan,2017-08-26,edison,scratch1,dbscan_read,shared,read,c90b36cbf874fa3950431aedca5eb5d7
glock_ior_id7055072_8-26-8651-14599242930558429716_1.darshan,2017-08-26,edison,scratch3,ior,shared,write,b7eb6001e2f95d6eb937bd11513c52f8
glock_ior_id7055072_8-26-8691-7264424626083819417_1.darshan,2017-08-26,edison,scratch3,ior,fpp,write,b5051f2ce0f33ae6fe7a5901e79e28ca
glock_hacc_io_read_id6543106_8-26-8698-11877927042001554151_9.darshan,2017-08-26,cori,bb-shared,hacc_io_read,fpp,read,1859c41c028353a162bbd43bc7025b76
glock_ior_id7055072_8-26-8739-3272363269331355948_1.darshan,2017-08-26,edison,scratch3,ior,shared,read,7f16a0e09bbc2d5b0d5b588591a626de
glock_vpicio_uni_id6543106_8-26-8798-9690855970306379879_2.darshan,2017-08-26,cori,bb-shared,vpicio_uni,shared,write,b7c2c34d3cc310935832bc9426eb99ad
glock_dbscan_read_id6543106_8-26-8867-7239231297364059353_2.darshan,2017-08-26,cori,bb-shared,dbscan_read,shared,read,650512effa09544bfe1624e4de567581
glock_ior_id7055072_8-26-8936-4213178884809064388_1.darshan,2017-08-26,edison,scratch3,ior,fpp,read,fa18f6a2ed35f8c9a6a541a8d5909fac
glock_hacc_io_write_id7055072_8-26-8980-17117466170499921885_2.darshan,2017-08-26,edison,scratch3,hacc_io_write,fpp,write,60cec40cdc87965f4d9f1ede71872e37
glock_hacc_io_read_id7055072_8-26-9029-13072807283952627470_1.darshan,2017-08-26,edison,scratch3,hacc_io_read,fpp,read,125fc340172a0c18fb76f26e64aad6da
glock_vpicio_uni_id7055072_8-26-9074-11614200786767001782_1.darshan,2017-08-26,edison,scratch3,vpicio_uni,shared,write,c7b0025e97f943fec176c941d315ce37
glock_ior_id7055071_8-26-9116-4272176324589627980_2.darshan,2017-08-26,edison,scratch2,ior,fpp,read,2f4b5db394e86d4ca0ad2930148aec8d
glock_dbscan_read_id7055072_8-26-9174-3389236934965954740_1.darshan,2017-08-26,edison,scratch3,dbscan_read,shared,read,06508f46707373e65a28e9c4b8681bce
glock_hacc_io_write_id7055071_8-26-9196-10240550554901486905_1.darshan,2017-08-26,edison,scratch2,hacc_io_write,fpp,write,a46f9898a105adcdc622da9248e7acd0
glock_ior_id6543108_8-26-9296-10908698597637046053_9.darshan,2017-08-26,cori,bb-private,ior,fpp,write,8199adbd9f40ece8d36a369ac0652e00
glock_ior_id6543108_8-26-9366-8308272592352146109_9.darshan,2017-08-26,cori,bb-private,ior,fpp,read,3bc0d00044b8b9f1099c1c6cb4ea08a8
glock_hacc_io_read_id7055071_8-26-9387-8178935150227368612_1.darshan,2017-08-26,edison,scratch2,hacc_io_read,fpp,read,c0409b2403f09d17db26ff31ed8f9c83
glock_vpicio_uni_id7055071_8-26-9465-5596959916424275446_1.darshan,2017-08-26,edison,scratch2,vpicio_uni,shared,write,88e8f1215ebbb0e9e2d3dcdc8658da0e
glock_hacc_io_write_id6543108_8-26-9476-8840115179096264166_10.darshan,2017-08-26,cori,bb-private,hacc_io_write,fpp,write,07d3bdce2ff701166177c6d04b37c32b
glock_hacc_io_read_id6543108_8-26-9573-10465959780504015125_9.darshan,2017-08-26,cori,bb-private,hacc_io_read,fpp,read,578c6fbdde067bdaa915b771b5bdd467
glock_dbscan_read_id7055071_8-26-10007-5977030685531133576_1.darshan,2017-08-26,edison,scratch2,dbscan_read,shared,read,a6526f50b6388fc15bdfd593d37140ad
crusher_ior_id1209497_8-27-26464-11197257825899400766_1.darshan,2017-08-27,mira,mira-fs1,ior,shared,write,f8dd28609be87c3ea0fa747b2d942deb
crusher_ior_id1209497_8-27-26578-14650196157869745726_2.darshan,2017-08-27,mira,mira-fs1,ior,fpp,write,c67ff7453d5a0f2a3b89a6adc78532e2
crusher_hacc_io_write_id1209497_8-27-26662-3931335574179886002_2.darshan,2017-08-27,mira,mira-fs1,hacc_io_write,fpp,write,08caebc11089d2fd1195f6867004c218
crusher_vpicio_uni_id1209497_8-27-26766-14206909573887728557_1.darshan,2017-08-27,mira,mira-fs1,vpicio_uni,shared,write,a1d5639fec9b3c1a41f7e784f8b5971a
crusher_ior_id1209497_8-27-26863-5099828187712850743_1.darshan,2017-08-27,mira,mira-fs1,ior,shared,read,042753b5941ea0686c78f5948cbb94f0
crusher_ior_id1209497_8-27-26979-5069906533333288078_2.darshan,2017-08-27,mira,mira-fs1,ior,fpp,read,ec0cd300550b7e41631a389b61171336
crusher_hacc_io_read_id1209497_8-27-27054-8725867292775137528_2.darshan,2017-08-27,mira,mira-fs1,hacc_io_read,fpp,read,2031a86063fcffbd5c409760e56710b7
crusher_dbscan_read_id1209497_8-27-27152-10608812675725600561_1.darshan,2017-08-27,mira,mira-fs1,dbscan_read,shared,read,043c2327fdf06c03e6e92c063b72222d
glock_ior_id6554266_8-27-7234-2058048965658048495_1.darshan,2017-08-27,cori,cscratch,ior,shared,write,8cffa70a188cc4f28ea9345ee1716b30
glock_ior_id6554262_8-27-7247-2079032912235354997_2.darshan,2017-08-27,cori,cscratch,ior,shared,write,93750337b353c2c1145644c9b2150e70
glock_ior_id6554266_8-27-7305-6684264622680070303_1.darshan,2017-08-27,cori,cscratch,ior,fpp,write,696fd3a8333d8efa1c1e7be551a647a5
glock_hacc_io_write_id6554263_8-27-7305-8144813616895695875_1.darshan,2017-08-27,cori,bb-shared,hacc_io_write,fpp,write,28844d338c13736a19d3cddf2639d398
glock_ior_id6554262_8-27-7340-13112891872536006029_12.darshan,2017-08-27,cori,cscratch,ior,fpp,write,6fac474c7cd78dd1687f2953ffb69eb6
glock_hacc_io_read_id6554263_8-27-7367-880379692415604957_1.darshan,2017-08-27,cori,bb-shared,hacc_io_read,fpp,read,ac8fcdd92135deb720ad93e8b110388b
